*|************|*************|*************|***********|**************|*********************|* 
*| values_250 | 24          | 16347       | 0.66414   | 33207        | 1383.625            |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_251 | 24          | 16347       | 0.66414   | 33207        | 1383.625            |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_252 | 24          | 16347       | 0.66414   | 33207        | 1383.625            |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_253 | 24          | 16347       | 0.66414   | 33207        | 1383.625            |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_254 | 24          | 16347       | 0.66414   | 33207        | 1383.625            |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_255 | 24          | 16347       | 0.66414   | 33207        | 1383.625            |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_256 | 24          | 16347       | 0.66414   | 33207        | 1383.625            |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_257 | 24          | 16347       | 0.66414   | 33207        | 1383.625            |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_258 | 24          | 16347       | 0.66414   | 33207        | 1383.625            |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_259 | 24          | 16347       | 0.66414   | 33207        | 1383.625            |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_26  | 136         | 17373       | 0.70848   | 35424        | 260.470588235294    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_260 | 94          | 16975       | 0.6957    | 34785        | 370.053191489362    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_261 | 72          | 16787       | 0.68996   | 34498        | 479.138888888889    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_262 | 94          | 16970       | 0.6954    | 34770        | 369.893617021277    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_263 | 94          | 16970       | 0.6954    | 34770        | 369.893617021277    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_264 | 94          | 16970       | 0.6954    | 34770        | 369.893617021277    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_265 | 60          | 16679       | 0.68642   | 34321        | 572.016666666667    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_266 | 94          | 16958       | 0.69468   | 34734        | 369.510638297872    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_267 | 94          | 16970       | 0.6954    | 34770        | 369.893617021277    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_268 | 94          | 16970       | 0.6954    | 34770        | 369.893617021277    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_269 | 94          | 16970       | 0.6954    | 34770        | 369.893617021277    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_27  | 124         | 17271       | 0.7053    | 35265        | 284.395161290323    |* 
