*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_213 | 15          | 308         | 0.000475  | 5544         | 5700         | 380                 |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_214 | 15          | 308         | 0.000475  | 5544         | 5700         | 380                 |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_215 | 15          | 308         | 0.000475  | 5544         | 5700         | 380                 |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_216 | 15          | 308         | 0.000475  | 5544         | 5700         | 380                 |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_217 | 15          | 308         | 0.000475  | 5544         | 5700         | 380                 |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_218 | 15          | 308         | 0.000475  | 5544         | 5700         | 380                 |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_219 | 15          | 308         | 0.000475  | 5544         | 5700         | 380                 |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_22  | 32          | 492         | 0.000755  | 8856         | 9060         | 283.125             |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_220 | 89          | 1484        | 0.002292  | 26712        | 27504        | 309.033707865169    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_221 | 89          | 1484        | 0.002292  | 26712        | 27504        | 309.033707865169    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_222 | 89          | 1484        | 0.002292  | 26712        | 27504        | 309.033707865169    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_223 | 89          | 1484        | 0.002292  | 26712        | 27504        | 309.033707865169    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_224 | 89          | 1484        | 0.002292  | 26712        | 27504        | 309.033707865169    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_225 | 89          | 1484        | 0.002292  | 26712        | 27504        | 309.033707865169    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_226 | 89          | 1484        | 0.002292  | 26712        | 27504        | 309.033707865169    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_227 | 89          | 1484        | 0.002292  | 26712        | 27504        | 309.033707865169    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_228 | 89          | 1484        | 0.002292  | 26712        | 27504        | 309.033707865169    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_229 | 89          | 1484        | 0.002292  | 26712        | 27504        | 309.033707865169    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_23  | 32          | 492         | 0.000755  | 8856         | 9060         | 283.125             |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_230 | 65          | 1015        | 0.001563  | 18270        | 18756        | 288.553846153846    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_231 | 65          | 1015        | 0.001563  | 18270        | 18756        | 288.553846153846    |* 
